Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
85.120,8512,1,0.0,563065,0,0,0.0,0.0
85.130,8513,1,0.0,581172,0,0,0.0,0.0
85.140,8514,1,0.0,579926,0,0,0.0,0.0
85.150,8515,1,0.0,567336,0,0,0.0,0.0
85.160,8516,1,0.0,562478,0,0,0.0,0.0
85.170,8517,1,0.0,567011,0,0,0.0,0.0
85.180,8518,1,0.0,589974,0,0,0.0,0.0
85.190,8519,1,0.0,576862,0,0,0.0,0.0
85.200,8520,1,0.0,576852,0,0,0.0,0.0
85.210,8521,1,0.0,548370,0,0,0.0,0.0
85.220,8522,1,0.0,566992,0,0,0.0,0.0
85.230,8523,1,0.0,584855,0,0,0.0,0.0
85.240,8524,1,0.0,588081,0,0,0.0,0.0
85.250,8525,1,0.0,589290,0,0,0.0,0.0
85.260,8526,1,0.0,573372,0,0,0.0,0.0
85.270,8527,1,0.0,585639,0,0,0.0,0.0
85.280,8528,1,0.0,568991,0,0,0.0,0.0
85.290,8529,1,0.0,559397,0,0,0.0,0.0
85.300,8530,1,0.0,562151,0,0,0.0,0.0
85.310,8531,1,0.0,562575,0,0,0.0,0.0
85.320,8532,1,0.0,585896,0,0,0.0,0.0
85.330,8533,1,0.0,563041,0,0,0.0,0.0
85.340,8534,1,0.0,580622,0,0,0.0,0.0
85.350,8535,1,0.0,571499,0,0,0.0,0.0
85.360,8536,1,0.0,574823,0,0,0.0,0.0
85.370,8537,1,0.0,535225,0,0,0.0,0.0
85.380,8538,1,0.0,547386,0,0,0.0,0.0
85.390,8539,1,0.0,544433,0,0,0.0,0.0
85.400,8540,1,0.0,525236,0,0,0.0,0.0
85.410,8541,1,0.0,567365,0,0,0.0,0.0
85.420,8542,1,0.0,585685,0,0,0.0,0.0
85.430,8543,1,0.0,571120,0,0,0.0,0.0
85.440,8544,1,0.0,567866,0,0,0.0,0.0
85.450,8545,1,0.0,558156,0,0,0.0,0.0
85.460,8546,1,0.0,527452,0,0,0.0,0.0
85.470,8547,1,0.0,567850,0,0,0.0,0.0
85.480,8548,1,0.0,592964,0,0,0.0,0.0
85.490,8549,1,0.0,591021,0,0,0.0,0.0
85.500,8550,1,0.0,579852,0,0,0.0,0.0
85.510,8551,1,0.0,575895,0,0,0.0,0.0
85.520,8552,1,0.0,557260,0,0,0.0,0.0
85.530,8553,1,0.0,542373,0,0,0.0,0.0
85.540,8554,1,0.0,567764,0,0,0.0,0.0
85.550,8555,1,0.0,577065,0,0,0.0,0.0
85.560,8556,1,0.0,577665,0,0,0.0,0.0
85.570,8557,1,0.0,590871,0,0,0.0,0.0
85.580,8558,1,0.0,610502,0,0,0.0,0.0
85.590,8559,1,0.0,575525,0,0,0.0,0.0
85.600,8560,1,0.0,592192,0,0,0.0,0.0
85.610,8561,1,0.0,613070,0,0,0.0,0.0
85.620,8562,1,0.0,570207,0,0,0.0,0.0
85.630,8563,1,0.0,549442,0,0,0.0,0.0
85.640,8564,1,0.0,544921,0,0,0.0,0.0
85.650,8565,1,0.0,586901,0,0,0.0,0.0
85.660,8566,1,0.0,572036,0,0,0.0,0.0
85.670,8567,1,0.0,618306,0,0,0.0,0.0
85.680,8568,1,0.0,598051,0,0,0.0,0.0
85.690,8569,1,0.0,541935,0,0,0.0,0.0
85.700,8570,1,0.0,545032,0,0,0.0,0.0
85.710,8571,1,0.0,547563,0,0,0.0,0.0
85.720,8572,1,0.0,597984,0,0,0.0,0.0
85.730,8573,1,0.0,579577,0,0,0.0,0.0
85.740,8574,1,0.0,587621,0,0,0.0,0.0
85.750,8575,1,0.0,569944,0,0,0.0,0.0
85.760,8576,1,0.0,559858,0,0,0.0,0.0
